9627	4881	241	1194	767
7634	9009	6718	4616	575
3208	2300	6936	2883	6343
7241	9672	1766	2792	7521
2042	762	8690	2928	466
7999	8079	6840	9023	9270
1964	8477	8106	6012	6437
3301	8913	5844	5877	2967
2720	4036	1773	626	6974
168	8428	5362	264	5968
7053	563	852	4828	1046
6782	8780	1708	9993	7452
510	8181	2758	7371	8083
7373	47	2113	7240	693
8994	1368	3383	8953	545
1681	5388	6077	3050	9816
3817	6201	6254	9190	6367
6346	5426	8158	3287	3210
1311	1667	3044	6796	3804
5235	6063	7520	3921	2564
1734	1436	6338	4770	3756
6971	5619	5451	6457	5255
7047	2897	1547	4537	6510
5487	5809	6407	3957	7156
7089	3092	6252	9579	8557
1650	8771	2691	1475	7679
9448	6089	9109	6060	5956
186	544	1630	9680	9282
3820	6155	3624	1334	2262
4120	5264	3455	8646	183
4266	5678	3548	2	183
4709	5835	1298	6022	4174
176	3937	4468	9982	1591
4778	3064	9811	661	4438
2385	2678	4828	6934	8498
7671	1755	5477	4032	2770
9736	2521	8213	3508	1250
6540	3490	3680	8474	7957
7900	6024	4599	3042	4812
1848	2482	4710	6614	2643
6331	3656	6681	4109	8509
2176	4838	3127	6377	373
5416	7276	9349	4288	2956
6487	8347	2394	7509	3789
513	7086	8912	2614	6276
1305	6480	2556	5803	3422
7625	7120	7439	8577	9137
6941	5932	5008	6020	2248
4659	7902	4566	1776	5641
4965	55	3911	9197	183
4643	3824	4916	1021	7164
9983	8760	6746	1715	8878
6945	9754	7444	5364	4221
9249	7934	7793	1010	3425
8871	3591	6090	6844	354
4531	153	9261	614	9099
3443	119	6162	6364	201
2269	3594	923	6507	3907
1674	9662	6167	9551	8586
5707	8776	6952	9368	9386
6490	6115	227	4883	218
4432	5589	7986	1953	6388
1438	5070	5113	6110	2397
7807	2885	4639	2138	5222
1199	6670	2869	7811	8162
5840	8977	6655	9870	9935
7743	9248	5081	5899	5941
1339	736	9819	8750	5337
8383	7281	5364	3527	6238
2512	5855	3102	567	2447
1341	1411	3899	6996	9239
2746	1534	7382	1932	778
4122	9946	4891	9805	1912
8213	8055	9836	8842	9920
3624	3785	7912	7130	6873
1907	3913	6195	4674	6933
8218	8156	1109	8783	2027
6513	6776	6903	9139	8452
9382	6917	835	2267	4639
602	550	4777	8250	5914
4535	4343	510	6036	2843
6032	3673	1726	9767	3928
3018	6481	8073	1151	7602
3749	4046	8484	6219	9319
7497	8498	463	2499	6082
6308	8129	2294	183	9004
3408	9496	1938	8500	1397
6742	5639	1826	6140	4897
9311	5555	3080	5935	1875
161	3669	8003	2067	2476
5268	4066	9449	6341	6481
5942	9476	4684	1156	38
7411	8128	8100	7050	1751
7271	8891	3176	1643	3778
5431	7435	6984	1451	9417
4102	4801	6792	9107	153
1327	9557	8943	1285	5069
6287	1563	709	6920	5112
6940	7036	6161	4506	8493
8481	4910	1355	5970	8619
7094	9157	2767	3980	4401
4154	6552	910	3459	8011
63	2677	7222	5310	8764
5248	1209	3162	9765	7895
6670	4559	626	8062	6177
5949	8139	8052	696	6816
9966	9046	9936	7617	8867
8206	8536	8219	9173	878
718	5070	6840	662	7035
8214	1919	2349	960	1591
3065	27	5346	7826	3130
6153	6279	8798	1154	5058
1909	1234	3311	6180	1079
1023	5292	3199	5843	3923
7819	9765	9443	5752	1714
7772	5000	8804	7691	6608
1056	9535	8910	6366	3027
271	5918	3639	3004	3275
1644	5466	7077	8586	3828
5658	6241	4541	8075	8063
7904	131	2803	7900	5273
9211	203	9799	7326	7504
8806	8977	1231	5549	951
21	3327	6849	1049	7211
6628	8311	2898	3912	1475
9804	6382	9141	5171	8542
4851	2483	4227	7741	6380
8594	1163	8109	2530	6049
5330	9146	515	8732	1489
4628	6206	916	824	9338
6340	7495	6835	7765	5276
6253	8486	4705	9124	3276
4844	9560	1565	851	5752
6514	6129	6131	5452	2715
7506	2253	7155	5470	3360
8424	9523	9387	3149	1641
6511	5554	1085	6913	8559
274	6414	1154	1631	3593
5905	4077	6502	651	5443
8789	3219	6921	3952	6887
6165	2623	3860	2901	7323
7212	9994	3798	349	467
6054	3165	1612	9707	5518
8456	8482	2548	2744	7763
4919	5106	899	3901	4245
9629	4681	3658	4642	5343
191	4207	558	5170	4777
9345	8133	4827	3182	1451
7382	6408	831	9355	5338
9154	3275	132	7495	1736
2170	6216	8027	2911	1459
9529	4322	8741	9332	3805
6852	8121	4915	5781	7702
5560	9939	4738	4612	7444
2072	7259	9150	7423	776
6201	6216	7008	1047	8306
1478	6200	2805	4959	4830
2635	3580	9647	8179	2855
8645	4928	5141	7945	4919
4802	2942	3292	4926	7227
2677	5486	1975	8738	1683
7161	2570	2827	2854	2097
4936	2309	3156	9671	119
5813	2058	6002	599	4214
5470	9225	2096	8836	1387
7603	7317	1853	1337	3363
1109	9305	533	1061	9387
4506	2387	6967	1764	5177
8269	4466	6023	8111	6016
1833	8125	785	5600	6474
4887	2887	9903	2382	7813
2863	6320	2122	1992	2835
3799	8008	8451	3444	5034
9132	5590	8244	4490	8075
9414	6394	5932	2025	4999
9911	5441	9850	8375	8633
8145	4580	8849	418	8414
8369	7554	4949	7609	820
6818	6765	9527	308	7410
711	4459	6320	8082	1890
3152	8549	4878	5188	285
3619	2676	8273	1725	7318
5124	5307	4208	7811	3593
3920	4990	6750	3555	4103
4234	1145	2811	825	7176
6925	6455	7164	4500	924
1787	37	3493	1462	6306
1194	8608	5548	3179	2858
5120	6722	9070	5171	7535
5201	51	5766	5693	9625
8477	2695	7121	5447	5467
830	9280	7245	2505	3397
140	4256	2055	7831	5472
7900	6135	5236	178	495
7154	7861	2443	2194	1128
5914	4102	1630	9966	4142
6326	3736	8183	5305	5787
9862	8521	7917	3411	2070
2292	9860	7847	744	7510
303	4519	2495	9459	6655
4375	6895	6991	1677	1071
4681	4043	7753	5458	6439
4226	1272	8382	4286	5514
6479	561	6295	3392	1048
4715	6500	7945	3555	6116
6018	2565	678	1573	7473
3717	8533	7982	4332	2685
300	8369	1369	9551	3958
2185	2621	1743	4886	6432
5702	8359	5035	4765	3686
2602	3653	9068	8439	4302
8831	7215	5623	4611	5330
5755	4513	8352	1508	98
3782	3906	805	325	8898
4994	4238	1033	4657	7909
3935	3430	1918	5265	2447
8898	8914	1766	8109	8698
4461	9483	793	8537	2870
3788	6047	4547	320	8652
6025	6670	6970	922	5773
4046	4436	8864	9898	2110
753	9572	2968	9999	3994
9863	6891	6300	3764	8397
2912	7046	4657	2986	3629
4860	6122	272	4751	7565
5758	9783	495	3472	6892
8804	5465	5508	8296	4356
3243	266	1875	7785	7920
592	9705	2093	4987	6835
6444	9784	7343	107	8691
7880	5556	8512	2671	4678
2966	5916	7845	1896	2725
1806	3440	2087	3145	9579
8041	7216	6336	5184	5470
7583	3533	6356	8468	4909
3612	5088	6232	9774	9096
5059	3934	4127	8796	576
1433	3771	1460	2684	9007
2295	1227	9280	9890	4686
3193	4030	6624	1677	780
29	8677	1327	9863	101
7595	2112	1425	2316	946
7641	9376	8765	3294	9364
1219	7678	9512	6254	2627
5259	1342	8455	703	8000
2444	9608	9416	2158	8587
1659	5000	2158	6622	2568
5998	1853	6688	5542	4310
8524	1450	4600	7855	7478
7142	3979	3738	8879	9289
1469	6216	7329	87	6265
9224	5872	3536	9422	3337
6019	7435	2170	8638	705
7438	3190	7976	7408	650
5782	2399	2616	6032	3657
6211	8987	8624	744	4723
1762	6340	5719	3260	9550
9869	9313	4815	4123	3528
5816	7556	3960	8860	4934
1208	9807	8093	3253	7691
6389	5771	3944	7640	3520
8663	7367	4615	6815	4286
6787	9574	1624	2393	1207
8557	7138	8505	5853	5545
1283	8762	3132	9152	1745
322	9475	1261	2481	2780
9236	6	9289	4037	7678
3571	264	9759	3347	4878
60	9799	7450	5853	9598
3837	5334	471	8878	5126
4302	5142	8187	4741	7271
155	276	4147	1701	6885
766	7338	445	4250	1886
269	8365	5800	407	1380
4107	1222	2612	1095	5168
9851	8925	5837	50	9277
9126	2345	4453	1183	3328
3912	8447	5154	8809	877
4341	8018	2465	5621	5279
183	7499	6705	1984	7557
8199	9969	3639	8056	9101
5799	5407	511	5883	3236
1615	7335	8129	7626	3943
803	3003	5408	9536	872
4218	3972	1397	1967	9400
4020	4406	5644	6522	6531
8015	4588	8564	2215	7241
5860	7544	4365	9998	9599
8519	5107	6657	1005	399
172	7084	1975	7419	4540
2363	3381	6805	4045	8447
8853	704	2818	3440	7472
5161	1435	1652	4135	7502
3006	2141	6230	5533	1087
8244	9265	536	6170	5712
9148	2395	2894	5105	7502
233	6662	9756	3497	5345
1397	5086	3748	5760	9030
2618	963	9939	7394	6792
2344	5349	7692	5555	4984
1051	6723	7787	9488	698
2557	4328	5034	5896	1264
8847	1338	4224	6304	9599
5963	2382	6119	1571	6786
2751	9807	6171	4494	7098
1646	9808	9324	1128	7812
9738	1747	6687	9834	8779
9373	1693	5093	7565	3864
8144	4499	74	7714	6055
2519	5391	2659	7090	4662
3061	3183	8620	110	6311
3558	1159	4623	7744	7270
5981	5705	1844	9061	3216
1989	9548	4349	2399	3782
5322	4823	6008	1505	3836
7711	657	6185	5740	3995
1393	9416	1702	5893	5437
1635	1341	9912	4935	9068
1825	2653	1001	8434	1202
8865	3723	5967	93	5410
7290	9375	3266	4432	6988
8693	6976	5661	3776	4187
1118	4145	5167	5189	6232
8826	7410	4074	6410	6147
9998	9171	6565	171	7430
7745	2354	5239	6771	2493
8619	2517	5114	3940	3532
2023	8538	5328	3508	3434
9444	2642	5808	8598	717
3824	5141	6987	2603	2750
7963	7257	4318	7737	8549
7263	6980	8860	9711	4393
3648	9479	9509	2694	9934
619	8308	2834	3175	3127
7898	4877	9733	8721	2923
1520	1241	4300	8742	915
5858	6520	7163	7102	1246
3123	2939	7777	8136	7644
7064	3316	1974	8403	1571
6379	5191	3303	5814	5124
399	3563	2961	8880	9723
5102	9010	7561	6328	1390
7347	8677	3468	3840	6559
2990	3504	5046	4972	7547
6946	6457	5198	1730	3084
3244	5128	7961	4894	3889
9793	600	1930	8133	9152
1731	425	9337	9288	7439
5088	5234	9450	8079	605
1258	3655	2343	4082	1782
9847	7256	7159	3333	7266
2772	3422	5485	6962	9859
5328	929	5359	8210	1119
9060	2756	3355	1079	6749
7375	5998	7949	4283	7990
9007	3187	8282	6695	1473
1726	2339	2399	3573	1129
3763	7623	3713	6635	2779
2793	3084	2187	6996	6145
8070	9884	4729	6936	7381
2849	7986	1241	5881	4993
946	9205	933	1457	7750
1562	4682	748	8935	5649
3594	9022	564	3118	2089
6073	9509	6474	1910	7261
8279	2141	7508	3184	4436
8314	5131	3176	5824	5648
5930	2750	2052	8563	9023
2327	3233	5378	3111	5411
6744	7522	9656	7984	9184
1396	12	8569	9627	5017
344	4402	7410	4268	3333
3182	7809	4401	274	3305
9966	1260	943	4302	7339
2231	466	4261	6259	1450
2833	6168	562	7758	7709
4250	2227	742	8666	27
2067	5540	1286	9329	4504
6175	8150	4200	9444	4837
4637	3360	2700	9288	6192
8448	2094	7483	3274	4582
3464	5331	3339	6855	7783
9502	9367	536	4670	8518
9746	2356	7525	9527	4043
9872	1560	8953	6416	5934
4973	3733	5692	7893	4926
3858	5636	1352	2907	2794
5541	8836	4008	4519	4724
1183	7652	1271	4482	4261
8676	3220	1436	5484	6874
3652	7878	5575	2648	7533
7088	8051	3983	6358	9021
1788	3843	7324	1278	2992
7153	3029	9159	9625	6171
668	6843	3445	5941	4619
4411	8827	5039	8272	8120
1714	6913	4167	5341	8686
9036	3880	3669	826	4265
2978	3683	562	8150	7797
8017	7658	7323	4803	484
5002	9675	2417	8334	4502
5300	1557	682	2831	7194
6120	5869	1687	8335	4094
592	5304	739	758	3362
9645	8865	6493	4551	1109
6041	7142	2608	697	3262
21	9672	6353	5716	9304
7392	741	5859	1253	9933
5698	7626	4691	9515	8216
1435	4105	4631	5501	3240
706	6056	5636	3749	4647
8498	4567	3625	8839	649
6261	8178	1427	9583	9176
7958	7970	6793	6906	3656
2104	9616	344	3619	5629
4691	8202	5198	354	9210
710	9210	2024	2433	1114
3652	3566	4632	1581	7528
2546	3271	4561	4596	1368
5719	1771	1551	9698	5430
856	9343	10000	8172	3106
441	616	7507	7949	3622
8546	5296	9639	5229	2684
1937	1098	6648	2586	3533
3245	1500	4693	6607	5812
8023	8082	1922	9128	6408
6020	6881	2085	285	5448
368	2838	9771	6447	7309
1053	1824	1894	718	9672
4373	2969	271	3067	4152
2370	3064	2668	8121	3174
1861	5875	1581	5007	6442
5913	9657	9558	1639	8390
5185	2691	5885	59	1588
9918	8792	9039	601	3802
943	2141	6537	209	7505
165	9097	95	5349	58
6427	5996	9645	5224	6790
6368	4489	2485	1954	6770
238	2493	2283	6910	2360
1205	135	2840	9232	8183
6776	6804	6138	4154	5783
8961	6757	7616	4735	5332
4880	8548	7755	6760	6460
670	1378	7062	9809	6417
6070	5304	7988	2726	6208
2389	41	2748	2103	9394
386	3001	7277	9897	9001
4340	8170	2019	8782	7825
9962	1292	1854	8944	2703
9410	5114	5217	4129	6884
8291	4742	8411	7536	9553
8009	9482	9519	9133	8315
4933	4618	766	2674	4797
3384	4265	7830	1976	8254
6757	4296	7929	228	7096
4051	5383	5169	9468	610
7172	1182	9661	5641	9880
4340	429	2256	8303	5316
9455	3808	1032	6407	3932
1406	1973	6860	1664	2389
9187	2926	7865	6885	3437
4431	6257	4733	7089	846
1264	3219	643	1180	6124
9913	5208	133	7344	1002
3289	6269	5039	6565	1946
4644	7688	3313	5757	6241
8822	5031	183	827	4002
3574	1317	1229	8048	5130
2825	3975	4105	8423	9351
8069	9017	7698	1538	3467
165	892	3460	1583	5527
6970	5992	3532	8581	4618
5942	1234	7657	9331	7235
9397	3636	7271	8368	1877
8986	694	3497	7018	773
9738	5221	601	8351	4816
1217	8039	7912	9223	5830
5574	6380	86	4928	4371
9758	4855	2155	2303	4294
8936	3136	2785	3040	446
7529	7371	8552	6713	8081
6155	794	9222	3362	2665
5578	1075	7057	6647	6579
3451	854	3595	925	6032
3365	472	6624	6977	7872
422	6085	7785	2754	8749
6660	3128	2404	5286	408
7280	1638	5280	5916	3452
3307	4150	4319	3107	3455
7312	1649	6081	5160	9868
9289	3516	8609	2919	40
7162	4840	2857	4914	6850
1570	3889	8394	3434	7228
1259	6467	7630	596	8114
4000	4300	8432	4020	2469
6143	4251	74	776	4338
2871	8365	1431	3660	5471
5728	693	5513	7728	7117
4838	5285	4467	2285	3858
5377	1007	9551	7001	3119
8656	8464	7998	9844	9143
7190	2066	1641	4985	2549
3534	6908	1612	3818	8129
2279	150	1330	2256	4882
7540	7305	5035	1899	9379
7173	9782	8227	9171	1185
312	9831	4607	6722	5544
8034	8076	4835	5455	4186
8559	9234	417	7811	5944
1715	6222	2163	5499	4800
3861	1483	4318	212	2908
8275	1139	9005	9343	3055
8677	4700	5291	7927	727
9891	3552	3731	6712	4549
3106	7184	7447	7107	5701
7676	9564	4084	5506	9101
8338	279	5566	7316	2152
3722	8594	9469	3604	7312
9576	2406	1985	5524	3024
8459	9749	5215	1327	6714
667	8606	4120	5080	1688
5814	7233	1472	4924	1746
7129	8846	1528	9278	4850
6856	5188	7511	6025	691
6739	7336	899	6240	8319
1181	5243	3632	711	671
172	8798	4680	2840	8255
1731	9024	3980	8089	4899
5076	3455	5915	199	821
3778	4989	2725	796	8698
6110	9259	1035	4323	1451
8851	9532	9993	4611	2631
1249	4353	9335	9248	7792
2355	8770	4123	5924	4267
4668	2610	2089	1286	3222
9847	2649	7688	2065	5210
1379	3316	3585	8520	6403
5218	6938	2919	1878	5291
2592	6927	2425	7269	1163
4963	819	2759	5231	5353
1258	2595	770	8941	4598
1466	5549	763	2460	2304
9949	5717	9390	9385	9772
298	6874	3746	2780	6903
3111	8501	4515	5999	6744
2167	7331	462	5309	9133
8202	1565	5395	7161	3581
7989	5426	5507	6341	8569
9178	4909	1376	139	706
5086	7889	7544	9802	3687
2768	3924	9965	6567	1962
483	2365	4549	730	3002
7712	5702	6971	3161	1358
5666	2512	7960	1175	4443
9871	445	5192	8053	1544
2649	9633	736	6997	294
1311	7593	4764	4585	2156
2561	6142	8186	6098	1295
826	4001	8009	2751	5858
7913	6988	1370	739	6325
981	428	2748	4567	5341
806	1610	5234	4174	9808
5161	3179	4365	1973	978
2214	7723	104	2695	717
6506	3565	7845	7406	8221
6889	2452	832	7333	7741
3897	2316	9729	1428	5597
9975	4773	4297	5416	6327
9407	9573	6645	573	7048
6717	4226	3274	626	3084
718	2237	4178	8552	3736
4994	2100	2290	4671	4434
4125	6814	711	1361	2924
4839	8627	7043	8931	856
9779	4446	207	1121	4350
5149	1415	3003	4792	7145
4220	6089	9995	732	7197
9760	6185	9809	7617	777
9987	8006	7461	3649	425
4494	5946	4972	9667	2192
7373	9335	2431	3684	8424
2370	8230	7382	3135	3663
1450	6705	9871	4003	7028
8026	9232	4620	8955	4196
3501	7514	8695	3933	7249
1329	1598	7157	4174	9963
4700	9043	4300	6316	782
6872	8806	8551	4174	3295
8115	4727	5854	1992	8805
7699	2526	5480	4150	5962
6949	2959	7122	3908	3761
3853	7814	172	3148	7817
1286	1990	2770	8955	7783
9117	1135	6843	6066	6284
3667	21	7545	1341	9739
551	7725	8722	9776	1320
2583	8056	3227	6056	8434
4157	5737	5406	3003	9569
6141	1232	5848	4028	2023
4536	7214	5551	4970	3201
192	7547	7877	8737	7871
6703	9175	7846	7235	5413
2306	1273	7704	4311	6723
2770	1463	6100	8440	4317
9792	9676	238	6944	1529
1386	5186	1056	3189	3548
1454	5584	9881	422	5039
9793	6950	1146	4032	6603
4808	9756	3235	9177	5048
5820	6008	48	9674	9541
5913	7004	9085	4689	6354
7053	6235	2780	9030	1786
1990	5216	5957	5317	6957
9021	7901	5351	7212	3000
1086	1521	3878	776	603
7038	6474	722	4426	5241
932	2931	9516	9759	9427
7110	7178	6168	1540	2191
1137	1654	1073	3679	9027
5801	8634	7981	1252	3696
1197	8488	504	5311	7456
8340	963	5354	7020	341
3411	9176	7777	7233	3275
9056	4714	1876	4826	3784
9079	5657	743	7971	1581
4506	7310	5541	4027	5213
570	3921	8728	8906	6436
4443	9407	7324	2510	1463
8282	3178	285	726	8346
9312	6467	6138	3031	7024
2377	7979	6251	1285	5942
5809	1501	9896	7844	8890
9060	49	2958	6736	7299
32	1525	5056	2332	1927
9133	4156	1076	5649	3982
9912	9173	3909	7188	6619
5260	9297	8003	7389	3625
4429	1560	4599	3780	857
9331	9493	7239	2654	6460
1952	5659	9600	2305	6791
737	580	2764	7380	2308
3805	3814	8886	6923	1841
4448	9239	1958	7796	7627
8394	4903	5965	2710	7266
818	3609	2559	5618	7648
9733	3178	9256	9178	9116
6477	5069	4370	1823	7041
3349	7919	8941	2184	7778
1850	9462	8261	7341	2568
4841	2836	3126	3627	4940
8298	1666	2576	12	9328
7387	9389	7004	7232	5999
7262	1869	1312	1782	1232
6871	7811	6167	4491	6020
5638	5274	4540	2920	7924
8116	3250	8943	313	5183
9864	5261	8537	3524	5725
9322	4329	9629	2585	8839
9767	7162	941	481	7559
2186	7416	1832	7635	9697
3777	5154	4827	6528	5964
4558	3784	881	6317	517
5894	5303	406	6454	9577
1837	1808	5734	4790	6691
1967	7184	9369	9105	3756
6550	9454	6502	4704	1027
9507	2589	5869	4418	1873
6162	8584	599	6741	7090
5932	3014	3263	4878	3551
4258	9403	768	5841	5475
1597	9548	8084	120	7891
2213	272	2727	7918	9479
2747	1619	6350	8371	1894
9682	8729	1730	7677	9078
7706	4359	3549	6779	7306
6046	7877	1256	3284	7253
3775	4855	9297	6831	9298
9287	139	8475	4428	7947
319	8242	1658	9952	3541
3450	2514	7245	4587	9494
4982	9274	3385	5269	4716
221	4491	1410	4996	1512
4923	7487	5422	2269	6489
4054	7070	6632	9543	8800
